LON: -98.919766 | LAT: 19.227781,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
44,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,7.6507264375686646,19.380952835083008,0,7.981987744569778,3.6455154418945312,0,6.616394519805908,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,3.2690192461013794,16.605203215032816
45,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,7.6507264375686646,19.380952835083008,0,7.981987744569778,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,3.2690192461013794,16.605203215032816
46,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,7.6507264375686646,19.380952835083008,0,7.981987744569778,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,3.2690192461013794,16.605203215032816
47,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,7.6507264375686646,19.380952835083008,0,7.981987744569778,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,3.2690192461013794,16.605203215032816
48,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,7.6507264375686646,21.633384466171265,0,9.322189837694168,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,3.2690192461013794,16.605203215032816
49,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,7.6507264375686646,21.633384466171265,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,16.605203215032816
50,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,8.467320442199707,21.633384466171265,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
51,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,9.28391444683075,22.759600281715393,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
52,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.161511778831482,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,11.480311274528503,22.759600281715393,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
53,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.1238038539886475,7.669473946094513,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
54,0,5.361443519592285,9.019424438476562,3.3011720180511475,1.4954049289226532,8.177436113357544,9.51870322227478,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
55,0,5.361443519592285,9.019424438476562,3.3011720180511475,2.2386070787906647,8.685398280620575,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,9.768923908472061,3.6455154418945312,0,9.455809116363525,10.417120277881622,0,8.530335068702698,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
56,0,5.361443519592285,9.019424438476562,3.3011720180511475,2.981809228658676,9.193360447883606,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,9.768923908472061,3.6455154418945312,1.9055123329162598,9.455809116363525,10.417120277881622,0,9.371751070022583,5.202009439468384,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090807978063822
57,0,5.361443519592285,9.019424438476562,3.3011720180511475,3.7409461438655853,9.852862894535065,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,10.460024505853653,3.6455154418945312,1.9055123329162598,9.455809116363525,10.417120277881622,0,9.371751070022583,6.42527711391449,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090893771572155
