LON: -98.78189 | LAT: 19.16669,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
109,8.251532077789307,103.385333776474,21.809259295463562,28.470688343048096,15.762818276882172,25.62514442205429,55.54400599002838,31.376296997070312,56.44555628299713,40.86339908838272,19.342197060585022,49.89625811576843,7.575970649719238,28.15068769454956,34.05159044265747,27.108996868133545,45.34403672814369,15.57120132446289,20.519396543502808,40.531800627708435,74.00361657142639,31.81227970123291,43.88506734371185,15.243902683258057,29.926044583320618,25.912020802497864,15.326407194137573,29.922107934951782,19.818918704986572,40.15383130311966
110,8.251532077789307,103.385333776474,21.809259295463562,28.470688343048096,15.762818276882172,25.62514442205429,55.54400599002838,35.24170660972595,56.44555628299713,40.86339908838272,19.342197060585022,49.89625811576843,13.020051956176758,28.15068769454956,34.05159044265747,27.108996868133545,45.34403672814369,15.57120132446289,25.062162160873413,40.531800627708435,74.00361657142639,31.81227970123291,43.88506734371185,15.243902683258057,31.616467833518982,25.912020802497864,19.76203179359436,35.32949614524841,19.818918704986572,40.15383130311966
111,8.251532077789307,103.385333776474,21.809259295463562,28.470688343048096,15.762818276882172,25.62514442205429,55.54400599002838,35.24170660972595,56.44555628299713,40.86339908838272,25.25648844242096,49.89625811576843,13.020051956176758,32.647181034088135,34.05159044265747,27.108996868133545,45.34403672814369,15.57120132446289,31.345640420913696,40.531800627708435,74.00361657142639,31.81227970123291,43.88506734371185,15.243902683258057,33.306891083717346,25.912020802497864,19.76203179359436,35.32949614524841,19.818918704986572,40.15383130311966
112,8.251532077789307,103.385333776474,21.809259295463562,28.470688343048096,15.762818276882172,33.54780048131943,55.54400599002838,37.910080909729004,56.44555628299713,40.86339908838272,31.170779824256897,49.89625811576843,13.020051956176758,32.647181034088135,37.970685720443726,27.108996868133545,45.34403672814369,15.57120132446289,31.345640420913696,40.531800627708435,81.24641489982605,31.81227970123291,47.960089564323425,15.243902683258057,36.71919810771942,25.912020802497864,31.80641198158264,35.32949614524841,19.818918704986572,40.15383130311966
113,8.251532077789307,103.385333776474,24.07576048374176,28.470688343048096,15.762818276882172,41.470456540584564,57.64598548412323,37.910080909729004,65.12017691135406,45.695503294467926,42.99936258792877,55.18988633155823,13.020051956176758,32.647181034088135,37.970685720443726,27.108996868133545,45.34403672814369,15.57120132446289,31.345640420913696,44.839019656181335,81.24641489982605,31.81227970123291,56.11013400554657,19.01447606086731,38.99406945705414,25.912020802497864,31.80641198158264,35.32949614524841,25.947696685791016,40.15383130311966
114,18.581450939178467,103.385333776474,24.07576048374176,36.51002645492554,15.762818276882172,41.470456540584564,57.64598548412323,37.910080909729004,65.12017691135406,45.695503294467926,48.174368023872375,60.48351454734802,17.00145411491394,32.647181034088135,45.808876276016235,27.108996868133545,45.34403672814369,15.57120132446289,31.345640420913696,44.839019656181335,81.24641489982605,31.81227970123291,72.41022288799286,19.01447606086731,40.1315051317215,25.912020802497864,31.80641198158264,35.32949614524841,25.947696685791016,40.15383130311966
115,18.581450939178467,103.385333776474,24.07576048374176,36.51002645492554,15.762818276882172,49.3931125998497,57.64598548412323,37.910080909729004,65.12017691135406,45.695503294467926,48.174368023872375,60.48351454734802,20.982856273651123,32.647181034088135,45.808876276016235,27.108996868133545,45.34403672814369,15.57120132446289,31.345640420913696,44.839019656181335,81.24641489982605,31.81227970123291,76.48524510860443,19.01447606086731,40.1315051317215,25.912020802497864,43.85079216957092,35.32949614524841,25.947696685791016,40.15383130311966
116,18.581450939178467,103.385333776474,24.07576048374176,40.267083168029785,15.762818276882172,63.347369611263275,57.64598548412323,37.910080909729004,65.12017691135406,45.695503294467926,48.174368023872375,60.48351454734802,24.964258432388306,32.647181034088135,45.808876276016235,29.472827911376953,45.34403672814369,19.630796432495117,31.345640420913696,44.839019656181335,95.73201155662537,31.81227970123291,76.48524510860443,19.01447606086731,41.268940806388855,27.3408442735672,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
117,25.790470600128174,107.73980593681335,24.07576048374176,40.267083168029785,15.762818276882172,63.347369611263275,57.64598548412323,37.910080909729004,65.12017691135406,45.695503294467926,48.174368023872375,60.48351454734802,24.964258432388306,34.015180587768555,45.808876276016235,29.472827911376953,45.34403672814369,23.690391540527344,31.345640420913696,44.839019656181335,95.73201155662537,31.81227970123291,76.48524510860443,19.01447606086731,41.268940806388855,28.769667744636536,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
118,25.790470600128174,107.73980593681335,24.07576048374176,40.267083168029785,15.762818276882172,63.347369611263275,57.64598548412323,37.910080909729004,70.28815519809723,45.695503294467926,53.1023131608963,60.48351454734802,24.964258432388306,36.751179695129395,45.808876276016235,29.472827911376953,45.34403672814369,27.74998664855957,31.345640420913696,44.839019656181335,95.73201155662537,33.725136280059814,81.77735030651093,19.01447606086731,41.268940806388855,28.769667744636536,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
119,25.790470600128174,107.73980593681335,24.07576048374176,40.267083168029785,22.541626393795013,63.347369611263275,57.64598548412323,37.910080909729004,75.4561334848404,45.695503294467926,53.1023131608963,60.48351454734802,31.80314612388611,36.751179695129395,45.808876276016235,29.472827911376953,45.34403672814369,27.74998664855957,31.345640420913696,44.839019656181335,95.73201155662537,33.725136280059814,87.06945550441742,25.297972440719604,41.268940806388855,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
120,25.790470600128174,107.73980593681335,24.07576048374176,40.267083168029785,29.137223184108734,67.99878877401352,57.64598548412323,37.910080909729004,80.62411177158356,45.695503294467926,53.1023131608963,60.48351454734802,38.64203381538391,36.751179695129395,45.808876276016235,29.472827911376953,45.34403672814369,27.74998664855957,31.345640420913696,44.839019656181335,95.73201155662537,33.725136280059814,92.36156070232391,25.297972440719604,41.268940806388855,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
121,25.790470600128174,107.73980593681335,24.07576048374176,40.267083168029785,29.137223184108734,67.99878877401352,57.64598548412323,37.910080909729004,80.62411177158356,45.695503294467926,59.096232533454895,60.48351454734802,38.64203381538391,36.751179695129395,45.808876276016235,29.472827911376953,45.34403672814369,27.74998664855957,31.345640420913696,44.839019656181335,105.93346762657166,33.725136280059814,92.36156070232391,28.46518564224243,41.268940806388855,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
122,25.790470600128174,107.73980593681335,24.07576048374176,40.267083168029785,29.137223184108734,67.99878877401352,57.64598548412323,37.910080909729004,80.62411177158356,45.695503294467926,71.08407127857208,60.48351454734802,38.64203381538391,36.751179695129395,45.808876276016235,29.472827911376953,48.62391057610512,27.74998664855957,31.345640420913696,44.839019656181335,105.93346762657166,33.725136280059814,97.31360280513763,31.63239884376526,41.268940806388855,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
123,25.790470600128174,111.82654786109924,24.07576048374176,40.267083168029785,31.365054070949554,72.2812232375145,57.64598548412323,37.910080909729004,80.62411177158356,45.695503294467926,77.07799065113068,65.51709246635437,38.64203381538391,36.751179695129395,45.808876276016235,39.44047832489014,48.62391057610512,27.74998664855957,31.345640420913696,44.839019656181335,105.93346762657166,33.725136280059814,97.31360280513763,31.63239884376526,45.274513602256775,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
124,25.790470600128174,115.91328978538513,24.07576048374176,40.267083168029785,33.592884957790375,72.2812232375145,57.64598548412323,37.910080909729004,89.07111036777496,45.695503294467926,83.07191002368927,68.03388142585754,38.64203381538391,36.751179695129395,45.808876276016235,39.44047832489014,51.903784424066544,27.74998664855957,31.345640420913696,44.839019656181335,105.93346762657166,33.725136280059814,97.31360280513763,31.63239884376526,45.274513602256775,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
125,25.790470600128174,115.91328978538513,24.07576048374176,40.267083168029785,33.592884957790375,72.2812232375145,57.64598548412323,37.910080909729004,89.07111036777496,45.695503294467926,95.05974876880646,73.06745934486389,38.64203381538391,36.751179695129395,45.808876276016235,39.44047832489014,51.903784424066544,27.74998664855957,31.345640420913696,51.782238364219666,105.93346762657166,33.725136280059814,112.16972959041595,31.63239884376526,45.274513602256775,30.19849121570587,43.85079216957092,35.32949614524841,25.947696685791016,47.91044741868973
126,25.790470600128174,115.91328978538513,24.07576048374176,40.267083168029785,35.820715844631195,78.3946847319603,57.64598548412323,37.910080909729004,114.41210615634918,45.695503294467926,108.69465363025665,85.21821808815002,38.64203381538391,36.751179695129395,45.808876276016235,39.44047832489014,51.903784424066544,27.74998664855957,31.345640420913696,53.78590142726898,108.27133440971375,33.725136280059814,125.34734666347504,31.63239884376526,49.280086398124695,34.640233635902405,43.85079216957092,39.01626801490784,28.406574249267578,47.91044741868973
127,25.790470600128174,115.91328978538513,24.07576048374176,40.267083168029785,42.36032098531723,78.3946847319603,57.64598548412323,39.44897770881653,114.41210615634918,45.695503294467926,115.51210606098175,85.21821808815002,38.64203381538391,36.751179695129395,45.808876276016235,41.84426259994507,62.84703031182289,27.74998664855957,32.91663122177124,53.78590142726898,108.27133440971375,33.725136280059814,125.34734666347504,31.63239884376526,63.16568171977997,34.640233635902405,43.85079216957092,46.389811754226685,28.406574249267578,47.91044741868973
128,25.790470600128174,115.91328978538513,24.07576048374176,43.472456216812134,43.99522227048874,78.3946847319603,62.41396510601044,39.44897770881653,123.34360563755035,45.695503294467926,115.51210606098175,85.21821808815002,38.64203381538391,36.751179695129395,45.808876276016235,44.248046875,62.84703031182289,27.74998664855957,39.200594425201416,59.79689013957977,108.27133440971375,33.725136280059814,125.34734666347504,31.63239884376526,63.16568171977997,34.640233635902405,43.85079216957092,53.76335549354553,28.406574249267578,48.07562130689621
129,25.790470600128174,127.9738929271698,24.07576048374176,46.67782926559448,45.63012355566025,78.3946847319603,62.41396510601044,40.98787450790405,127.80935537815094,45.695503294467926,115.51210606098175,85.21821808815002,45.10835385322571,36.751179695129395,45.808876276016235,44.248046875,62.84703031182289,27.74998664855957,40.77158522605896,61.80055320262909,108.27133440971375,33.725136280059814,125.34734666347504,31.63239884376526,63.16568171977997,39.08197605609894,43.85079216957092,53.76335549354553,28.406574249267578,48.24130700528622
130,35.18544816970825,127.9738929271698,24.07576048374176,46.67782926559448,45.63012355566025,78.3946847319603,62.41396510601044,47.14346170425415,127.80935537815094,45.695503294467926,115.51210606098175,85.21821808815002,53.73011326789856,36.751179695129395,48.19512224197388,44.248046875,62.84703031182289,27.74998664855957,40.77158522605896,63.804216265678406,108.27133440971375,33.725136280059814,125.34734666347504,31.63239884376526,77.05127704143524,52.40720188617706,43.85079216957092,53.76335549354553,28.406574249267578,55.25581954419613
131,35.18544816970825,127.9738929271698,24.07576048374176,46.67782926559448,45.63012355566025,83.74556916952133,62.41396510601044,51.22265005111694,127.80935537815094,45.695503294467926,115.51210606098175,85.21821808815002,60.196433305740356,40.330546617507935,48.19512224197388,44.248046875,62.84703031182289,27.74998664855957,40.77158522605896,68.34855830669403,115.36599659919739,33.725136280059814,125.34734666347504,31.63239884376526,77.05127704143524,58.66281187534332,43.85079216957092,58.462361097335815,28.406574249267578,55.25581954419613
132,35.18544816970825,127.9738929271698,28.59989559650421,46.67782926559448,45.63012355566025,89.09645360708237,62.41396510601044,55.301838397979736,127.80935537815094,45.695503294467926,115.51210606098175,88.45400500297546,60.196433305740356,40.330546617507935,48.19512224197388,44.248046875,69.66457810997963,27.74998664855957,46.53766322135925,72.89290034770966,117.73919320106506,37.38961744308472,125.34734666347504,31.63239884376526,77.05127704143524,58.66281187534332,43.85079216957092,63.1613667011261,28.406574249267578,55.25581954419613
133,35.18544816970825,127.9738929271698,28.59989559650421,46.67782926559448,45.63012355566025,105.14910596609116,68.2470029592514,55.301838397979736,127.80935537815094,45.695503294467926,115.51210606098175,91.6897919178009,75.47421193122864,40.330546617507935,51.21191072463989,44.248046875,69.66457810997963,32.60398483276367,46.53766322135925,75.16507136821747,124.85878300666809,37.38961744308472,125.34734666347504,31.63239884376526,77.05127704143524,71.17403185367584,43.85079216957092,67.86037230491638,28.406574249267578,55.25581954419613
134,35.18544816970825,127.9738929271698,28.59989559650421,46.67782926559448,45.63012355566025,105.14910596609116,68.2470029592514,55.301838397979736,135.42978966236115,45.695503294467926,115.51210606098175,95.38783407211304,80.56680512428284,47.489280462265015,51.21191072463989,44.248046875,69.66457810997963,32.60398483276367,52.303741216659546,79.7094134092331,129.60517621040344,41.05409860610962,132.1197088956833,31.63239884376526,77.05127704143524,71.17403185367584,43.85079216957092,67.86037230491638,28.406574249267578,55.25581954419613
135,35.18544816970825,127.9738929271698,28.59989559650421,56.8855938911438,45.63012355566025,105.14910596609116,74.08004081249237,59.38102674484253,139.24000680446625,45.695503294467926,127.86320984363556,98.62362098693848,85.65939831733704,58.227381467819214,51.21191072463989,50.376229763031006,69.66457810997963,32.60398483276367,52.303741216659546,79.7094134092331,129.60517621040344,41.05409860610962,132.1197088956833,31.63239884376526,77.05127704143524,77.4296418428421,43.85079216957092,72.55937790870667,28.406574249267578,55.25581954419613
136,35.18544816970825,134.06829953193665,28.59989559650421,56.8855938911438,45.63012355566025,105.14910596609116,74.08004081249237,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,98.62362098693848,85.65939831733704,58.227381467819214,51.21191072463989,53.33328104019165,69.66457810997963,32.60398483276367,52.303741216659546,85.3773649930954,129.60517621040344,41.05409860610962,132.1197088956833,31.63239884376526,77.05127704143524,85.16384565830231,43.85079216957092,72.55937790870667,28.406574249267578,59.54132388532162
137,35.18544816970825,140.1627061367035,28.59989559650421,56.8855938911438,45.63012355566025,108.03751128911972,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,98.62362098693848,85.65939831733704,66.47985243797302,55.40735101699829,53.33328104019165,69.66457810997963,36.29633927345276,52.303741216659546,85.3773649930954,129.60517621040344,42.68645536899567,132.1197088956833,31.63239884376526,77.05127704143524,85.16384565830231,43.85079216957092,72.55937790870667,29.536636471748352,60.65372858941555
138,35.18544816970825,143.2099094390869,28.59989559650421,56.8855938911438,45.63012355566025,108.03751128911972,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,98.62362098693848,85.65939831733704,66.47985243797302,55.40735101699829,56.290332317352295,69.66457810997963,39.988693714141846,52.303741216659546,85.3773649930954,129.60517621040344,42.68645536899567,132.1197088956833,31.63239884376526,77.05127704143524,85.16384565830231,43.85079216957092,80.03575491905212,29.79485645890236,60.703197222203016
139,35.18544816970825,146.25711274147034,28.59989559650421,56.8855938911438,45.63012355566025,108.03751128911972,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,98.62362098693848,85.65939831733704,66.47985243797302,55.40735101699829,59.24738359451294,69.66457810997963,43.68104815483093,52.303741216659546,85.3773649930954,129.60517621040344,47.5835257768631,132.1197088956833,31.63239884376526,77.05127704143524,85.16384565830231,43.85079216957092,91.25032114982605,36.463407427072525,60.703197222203016
140,35.18544816970825,152.35151934623718,28.59989559650421,56.8855938911438,45.63012355566025,108.03751128911972,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,55.40735101699829,59.24738359451294,69.66457810997963,51.065757036209106,52.303741216659546,91.0453165769577,129.60517621040344,54.11295282840729,138.13227117061615,31.63239884376526,77.05127704143524,85.16384565830231,43.85079216957092,91.25032114982605,40.491659075021744,61.20696244761348
141,35.18544816970825,169.2328803539276,28.59989559650421,56.8855938911438,45.63012355566025,108.03751128911972,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,55.40735101699829,59.24738359451294,69.66457810997963,53.556408166885376,52.303741216659546,99.03875863552094,129.60517621040344,59.25850832462311,147.51281201839447,31.63239884376526,77.05127704143524,85.16384565830231,43.85079216957092,91.25032114982605,41.24454167485237,61.20696244761348
142,35.18544816970825,169.2328803539276,28.59989559650421,56.8855938911438,49.054422318935394,115.66464418172836,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,55.40735101699829,59.24738359451294,69.66457810997963,56.40286684036255,52.303741216659546,107.03220069408417,129.60517621040344,60.97369337081909,147.51281201839447,36.23701453208923,77.05127704143524,85.16384565830231,43.85079216957092,95.83590769767761,41.24454167485237,67.21318946406245
143,35.18544816970825,169.2328803539276,28.59989559650421,56.8855938911438,59.327318131923676,118.20702189207077,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,55.40735101699829,59.24738359451294,69.66457810997963,61.38416910171509,54.47016978263855,115.0256427526474,133.99394392967224,64.40406346321106,156.8933528661728,36.23701453208923,78.1183944940567,85.16384565830231,43.85079216957092,100.42149424552917,41.24454167485237,73.21941648051143
144,35.18544816970825,169.2328803539276,28.59989559650421,56.8855938911438,66.17591565847397,128.3765327334404,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,57.01193642616272,59.24738359451294,69.66457810997963,61.38416910171509,58.80302691459656,115.0256427526474,133.99394392967224,66.11924850940704,156.8933528661728,45.44624590873718,78.4689404964447,90.74863684177399,59.936222314834595,100.42149424552917,49.49054577946663,79.2256434969604
145,35.18544816970825,169.2328803539276,28.59989559650421,56.8855938911438,69.60021442174911,130.9189104437828,81.47543942928314,64.35312080383301,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,58.61652183532715,59.24738359451294,69.66457810997963,61.38416910171509,67.46874117851257,115.0256427526474,138.38271164894104,72.97998869419098,156.8933528661728,45.44624590873718,80.46270513534546,101.91821920871735,59.936222314834595,105.00708079338074,49.49054577946663,85.23187051340938
146,35.18544816970825,175.13840651512146,28.59989559650421,56.8855938911438,73.02451318502426,130.9189104437828,81.47543942928314,84.26275062561035,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,58.61652183532715,59.24738359451294,69.66457810997963,61.38416910171509,67.46874117851257,115.0256427526474,142.77147936820984,77.28314316272736,156.8933528661728,45.44624590873718,80.46270513534546,104.86128604412079,59.936222314834595,119.0696370601654,54.98788169026375,85.23187051340938
147,39.25627517700195,175.13840651512146,28.59989559650421,68.86950635910034,73.02451318502426,130.9189104437828,81.47543942928314,84.26275062561035,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,64.65629863739014,61.6995153427124,74.92523208260536,67.22003507614136,73.2003972530365,115.0256427526474,151.73342776298523,77.28314316272736,156.8933528661728,45.44624590873718,80.46270513534546,110.74741971492767,59.936222314834595,128.44467425346375,58.56669929623604,85.23187051340938
148,39.25627517700195,175.13840651512146,37.82041275501251,68.86950635910034,73.02451318502426,130.9189104437828,81.47543942928314,84.26275062561035,139.24000680446625,45.695503294467926,127.86320984363556,118.4680404663086,85.65939831733704,66.47985243797302,64.65629863739014,61.6995153427124,74.92523208260536,68.85024607181549,90.39536452293396,122.56392705440521,156.21440196037292,81.04840290546417,156.8933528661728,45.44624590873718,80.46270513534546,110.74741971492767,59.936222314834595,133.13219285011292,65.72433450818062,127.98916039988399
149,47.397929191589355,175.13840651512146,37.82041275501251,68.86950635910034,73.02451318502426,130.9189104437828,87.02133595943451,84.26275062561035,139.24000680446625,75.23695379495621,140.4207020998001,118.4680404663086,85.65939831733704,66.47985243797302,64.65629863739014,61.6995153427124,74.92523208260536,72.34763705730438,101.85867667198181,133.87135255336761,156.21440196037292,81.04840290546417,156.8933528661728,45.44624590873718,80.46270513534546,110.74741971492767,59.936222314834595,133.13219285011292,65.72433450818062,142.2415903620422
150,66.00742435455322,175.13840651512146,37.82041275501251,68.86950635910034,73.02451318502426,130.9189104437828,87.02133595943451,84.26275062561035,139.24000680446625,75.23695379495621,152.97819435596466,118.4680404663086,85.65939831733704,77.25743746757507,64.65629863739014,66.60377883911133,74.92523208260536,79.34241902828217,107.59033274650574,133.87135255336761,156.21440196037292,84.81366264820099,156.8933528661728,45.44624590873718,80.46270513534546,110.74741971492767,59.936222314834595,133.13219285011292,65.72433450818062,142.2415903620422
151,66.00742435455322,181.0439326763153,37.82041275501251,68.86950635910034,98.71406930685043,140.69091457128525,87.02133595943451,84.26275062561035,156.73547685146332,75.23695379495621,152.97819435596466,118.4680404663086,85.65939831733704,77.25743746757507,64.65629863739014,69.05591058731079,74.92523208260536,79.34241902828217,107.59033274650574,133.87135255336761,160.69537615776062,92.34418213367462,156.8933528661728,55.569371938705444,80.46270513534546,116.63355338573456,59.936222314834595,133.13219285011292,65.72433450818062,156.4940203242004
152,70.07825136184692,181.0439326763153,37.82041275501251,68.86950635910034,124.4036254286766,150.87357085943222,87.02133595943451,92.44324684143066,156.73547685146332,75.23695379495621,152.97819435596466,118.4680404663086,85.65939831733704,83.75516200065613,64.65629863739014,69.05591058731079,74.92523208260536,79.34241902828217,107.59033274650574,148.85707700252533,165.17635035514832,99.78223717212677,156.8933528661728,55.569371938705444,80.46270513534546,123.69839465618134,59.936222314834595,133.13219285011292,65.72433450818062,165.44779286906123
153,82.02394151687622,181.0439326763153,37.82041275501251,68.86950635910034,132.0710420012474,150.87357085943222,87.02133595943451,108.80423927307129,178.30441796779633,75.23695379495621,152.97819435596466,118.4680404663086,85.65939831733704,83.75516200065613,64.65629863739014,69.05591058731079,74.92523208260536,83.26258146762848,107.59033274650574,148.85707700252533,176.93676447868347,99.78223717212677,156.8933528661728,55.569371938705444,81.7611757516861,123.69839465618134,59.936222314834595,133.13219285011292,65.72433450818062,174.40156541392207
154,82.02394151687622,206.57490229606628,44.581849217414856,68.86950635910034,135.9047502875328,154.26778930425644,87.02133595943451,108.80423927307129,178.30441796779633,75.23695379495621,171.15331184864044,118.4680404663086,85.65939831733704,83.75516200065613,64.65629863739014,69.05591058731079,84.46424975991249,91.1029063463211,107.59033274650574,148.85707700252533,176.93676447868347,107.22029221057892,156.8933528661728,61.72500967979431,82.82214546203613,137.8280771970749,63.49671387672424,133.13219285011292,65.72433450818062,187.8322247080505
155,82.02394151687622,206.57490229606628,51.3432856798172,68.86950635910034,135.9047502875328,157.66200774908066,87.02133595943451,116.9847354888916,178.30441796779633,75.23695379495621,189.32842934131622,118.4680404663086,85.65939831733704,83.75516200065613,64.65629863739014,69.05591058731079,84.46424975991249,98.94323122501373,107.59033274650574,148.85707700252533,176.93676447868347,114.65834724903107,156.8933528661728,74.03628516197205,83.0111730247736,144.89291846752167,63.49671387672424,142.0500042438507,65.72433450818062,196.78599725291133
156,87.99678659439087,206.57490229606628,51.3432856798172,68.86950635910034,135.9047502875328,157.66200774908066,100.24295842647552,141.5262279510498,178.30441796779633,75.23695379495621,189.32842934131622,124.46522188186646,85.65939831733704,83.75516200065613,64.65629863739014,69.05591058731079,84.46424975991249,98.94323122501373,107.59033274650574,148.85707700252533,176.93676447868347,114.65834724903107,156.8933528661728,80.19192290306091,83.07445890456438,144.89291846752167,67.05720543861389,142.0500042438507,65.72433450818062,196.78599725291133
157,87.99678659439087,206.57490229606628,56.785640358924866,73.31470060348511,135.9047502875328,169.25078243017197,105.61344134807587,148.48933696746826,178.30441796779633,75.23695379495621,189.32842934131622,132.78518342971802,90.83905911445618,83.75516200065613,64.65629863739014,69.05591058731079,89.23375859856606,98.94323122501373,111.8054678440094,153.24253690242767,176.93676447868347,114.65834724903107,156.8933528661728,86.67674517631531,83.47901929169893,150.1496833562851,75.58117413520813,142.0500042438507,65.72433450818062,196.78599725291133
158,92.25016069412231,206.57490229606628,64.94917166233063,73.31470060348511,145.68580669164658,169.25078243017197,110.98392426967621,165.8971071243286,178.30441796779633,75.23695379495621,203.2176228761673,138.33182430267334,98.91811966896057,83.75516200065613,64.65629863739014,69.05591058731079,89.23375859856606,98.94323122501373,111.8054678440094,157.62799680233002,185.82265067100525,114.65834724903107,156.8933528661728,106.13121104240417,83.47901929169893,150.1496833562851,75.58117413520813,145.9559133052826,65.72433450818062,196.78599725291133
159,92.25016069412231,209.78639197349548,64.94917166233063,73.31470060348511,160.3573917746544,173.1137072443962,121.72489011287689,172.86021614074707,187.530379652977,75.23695379495621,203.2176228761673,143.87846517562866,106.99718022346497,83.75516200065613,64.65629863739014,69.05591058731079,89.23375859856606,98.94323122501373,124.45087361335754,157.62799680233002,185.82265067100525,122.79766094684601,156.8933528661728,119.10085558891296,83.47901929169893,150.1496833562851,75.58117413520813,153.76773142814636,65.72433450818062,196.78599725291133
160,100.7569088935852,212.99788165092468,64.94917166233063,77.75989484786987,170.13844817876816,180.8395568728447,137.83633840084076,176.3417706489563,187.530379652977,75.23695379495621,203.2176228761673,152.19842672348022,115.07624077796936,83.75516200065613,64.65629863739014,69.05591058731079,89.23375859856606,104.64461100101471,124.45087361335754,157.62799680233002,185.82265067100525,122.79766094684601,156.8933528661728,119.10085558891296,86.69979060441256,155.40644824504852,75.58117413520813,157.67364048957825,65.72433450818062,196.78599725291133
161,105.01028299331665,219.42086100578308,64.94917166233063,82.20508909225464,184.81003326177597,180.8395568728447,137.83633840084076,183.30487966537476,187.530379652977,75.23695379495621,203.2176228761673,152.19842672348022,123.15530133247375,90.05296349525452,64.65629863739014,69.05591058731079,89.23375859856606,104.64461100101471,128.6660087108612,157.62799680233002,185.82265067100525,130.93697464466095,156.8933528661728,119.10085558891296,93.1413332298398,160.66321313381195,75.58117413520813,157.67364048957825,65.72433450818062,202.39015613123775
162,105.01028299331665,219.42086100578308,74.30203783512115,87.32315254211426,184.81003326177597,186.6294385790825,145.47069489955902,183.30487966537476,205.98230302333832,75.23695379495621,203.2176228761673,152.19842672348022,131.23436188697815,93.00587487220764,71.49288034439087,69.05591058731079,89.23375859856606,116.08714163303375,138.24127840995789,157.62799680233002,185.82265067100525,130.93697464466095,156.8933528661728,119.10465746116824,99.58287585526705,160.66321313381195,75.58117413520813,157.67364048957825,65.72433450818062,205.33519683405757
163,105.01028299331665,219.42086100578308,74.30203783512115,97.5592794418335,199.56045764684677,192.41932028532028,156.92222917079926,187.0826392173767,212.57688653469086,75.23695379495621,203.2176228761673,152.19842672348022,131.23436188697815,93.00587487220764,78.3294620513916,69.05591058731079,89.23375859856606,116.08714163303375,138.24127840995789,170.3315747976303,210.5036599636078,139.30244934558868,181.83800160884857,119.57823105645366,103.85732425004244,160.66321313381195,75.58117413520813,163.131361246109,66.76410463452339,210.84730468317866
164,105.01028299331665,219.42086100578308,74.30203783512115,97.5592794418335,199.56045764684677,198.20920199155807,156.92222917079926,194.63815832138062,215.87417829036713,75.23695379495621,211.9291182756424,159.51065826416016,156.68318581581116,93.00587487220764,81.74775290489197,69.05591058731079,89.23375859856606,127.5296722650528,143.02891325950623,170.3315747976303,210.5036599636078,139.30244934558868,181.83800160884857,123.82316132378764,104.20751220732927,179.28681123256683,75.58117413520813,163.131361246109,66.76410463452339,231.3453248552978
165,105.01028299331665,219.42086100578308,74.30203783512115,97.5592794418335,199.56045764684677,198.20920199155807,156.92222917079926,198.41591787338257,219.1714700460434,75.23695379495621,211.9291182756424,159.51065826416016,156.68318581581116,93.00587487220764,85.16604375839233,69.05591058731079,89.23375859856606,127.5296722650528,143.02891325950623,170.3315747976303,210.5036599636078,139.30244934558868,190.15288484096527,126.55586977791972,104.26561829075217,179.28681123256683,86.80233979225159,163.131361246109,66.76410463452339,242.9485906176269
