LON: -98.84586459 | LAT: 19.2419106370383,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
32,0,5.111460447311401,9.040790557861328,0,0,6.441609621047974,6.3631744384765625,0,11.741259217262268,0,4.155390739440918,5.3819568157196045,0,7.2729058265686035,10.936593055725098,0,1.770753026008606,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,6.803000271320343,5.559588193893433,4.11165726184845,0,3.0679889917373657,13.860726356506348
33,0,5.111460447311401,9.040790557861328,0,0,6.441609621047974,6.3631744384765625,0,11.741259217262268,0,5.832020998001099,5.3819568157196045,0,7.2729058265686035,10.936593055725098,0,1.770753026008606,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,9.490664541721344,5.559588193893433,4.11165726184845,0,3.0679889917373657,13.860726356506348
34,0,5.111460447311401,9.040790557861328,0,0,6.441609621047974,6.3631744384765625,0,11.741259217262268,0,5.832020998001099,5.3819568157196045,0,7.2729058265686035,11.71327257156372,0,1.770753026008606,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,9.490664541721344,5.559588193893433,4.11165726184845,0,3.0679889917373657,13.860726356506348
35,0,5.111460447311401,9.040790557861328,0,0,6.441609621047974,6.3631744384765625,0,11.741259217262268,0,5.832020998001099,8.105385541915894,0,7.2729058265686035,14.04331111907959,0,1.770753026008606,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,13.860726356506348
36,0,5.111460447311401,9.040790557861328,0,0,6.927329063415527,6.3631744384765625,0,11.741259217262268,1.308519721031189,5.832020998001099,10.828814268112183,0,7.2729058265686035,14.04331111907959,0,1.770753026008606,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,13.860726356506348
37,0,5.111460447311401,9.040790557861328,0,0,6.927329063415527,6.3631744384765625,0,11.741259217262268,3.136157512664795,5.832020998001099,10.828814268112183,0,7.2729058265686035,14.04331111907959,0,3.3031842708587646,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.224812686443329
38,0,5.111460447311401,9.040790557861328,0,1.0055506229400635,6.927329063415527,6.3631744384765625,0,11.741259217262268,3.136157512664795,5.832020998001099,10.828814268112183,0,7.2729058265686035,14.04331111907959,0,5.601830959320068,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.565481215715408
39,0,5.111460447311401,9.040790557861328,0,1.0055506229400635,6.927329063415527,6.3631744384765625,0,11.741259217262268,3.136157512664795,5.832020998001099,10.828814268112183,0,7.2729058265686035,14.04331111907959,0,7.134262204170227,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.598611146211624
40,0,5.111460447311401,9.040790557861328,0,1.0055506229400635,6.927329063415527,6.3631744384765625,0,11.741259217262268,3.136157512664795,5.832020998001099,10.828814268112183,0,7.2729058265686035,14.04331111907959,0,7.134262204170227,3.977200508117676,0,5.038361430168152,9.46944335103035,0,6.790628910064697,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.598611146211624
41,2.755154609680176,5.111460447311401,9.040790557861328,0,1.0055506229400635,6.927329063415527,6.3631744384765625,0,11.741259217262268,3.136157512664795,5.832020998001099,10.828814268112183,0,7.2729058265686035,14.905635178089142,0,7.134262204170227,3.977200508117676,0,5.038361430168152,9.46944335103035,0,8.104192852973938,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
42,2.755154609680176,5.111460447311401,9.040790557861328,2.014435291290283,1.0055506229400635,6.927329063415527,8.45539140701294,0,11.741259217262268,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,14.905635178089142,0,7.134262204170227,3.977200508117676,0,5.038361430168152,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
43,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,16.185424268245697,0,7.134262204170227,3.977200508117676,0,6.495339870452881,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
44,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,16.185424268245697,0,7.134262204170227,3.977200508117676,0,6.495339870452881,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
